pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	0.441891891891892	1	0.0655321029282414	0.655517718161157	1.05012128062074	3	Dagla Daglb Abhd6
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.0436105476673428	0.521963742393509	0.216542836735348	0.681401588006875	1.42655207571444	13	Faah Ptgs2 Ptgr1 Ptgs1
REACTOME_ARMS_MEDIATED_ACTIVATION	0.122137404580153	0.744343624020065	0.252961123069611	-0.667359379329454	-1.30557188222369	3	Rap1a Crk Ywhab
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.824362606232295	1	0.0713052987340038	-0.471671976728079	-0.779184812605194	2	Aip Ptges3
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.904095904095904	1	0.0148592627836833	0.351344451597592	0.859610731855937	149	St3gal6 Gfpt2 Tubb2b Sptb Dync1i1 Cd55 St3gal1 B4galt6 Mvd St3gal4 Tubb4b Tuba1c Tubb2a Tuba1a Mgat3 B4galt1 Nans Gne Tuba1b Slc35c1 B4galnt2 Tubb6 Rad23b St3gal5 Dolpp1 Vcp St6galnac2 Man1a Arf3 Trappc1 Psmc1 St8sia1 Dctn3 Gfus Ank1 Edem3 Manea Ppp6c Nsf Sptbn1 Tgfa St6galnac6 Mpdu1 Actr1a Dpm2 Arfgap3 Dynll1 Tusc3
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.374064837905237	0.999130434782609	0.0697792517076235	0.648859740558537	1.09853893006939	4	Slc25a13 Got1 Got2
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.0334346504559271	0.485369165271504	0.248911114434702	0.679039874406095	1.432208296717	14	Tubb2b Dlg2 Tubb4b Tuba1c Tubb2a Tuba1a Tuba1b Tubb6
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.105142857142857	0.712195337923096	0.143758989039275	0.732307026124638	1.34226935835259	6	Lpl Angptl8
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.00518368986447753	0.172639410269121	0.407017918923954	0.733194839932684	1.57291388189211	17	Itgb4 Lamc2 Mmp13 Itga6 Col11a1 Col14a1 Col9a3 Loxl4
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.3890608875129	1	0.0587185879555941	0.530943122258416	1.08036323584997	11	Vps37b Vps37a Ubap1
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.884	1	0.0165979932903049	0.340091837836347	0.764773424097568	30	H3c8 H2bc6 H4c18 H2bc3 Kpna1 H3c11 H4c12 H3c4 H2bc21 Orc1 H4c11 Kpnb1 H2ac4 H2ax H3f3b Orc3 H3c3 H3c10
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.883883883883884	1	0.0166782153543946	0.332056106946419	0.721400375460072	20	Ccne2 Fbxo4 Wrap53 Lonp2 Fbxo6 Ap3m1 Fbxw7 Arfgef2 Cct5
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.746253746253746	1	0.0266052822097738	0.383382101522362	0.885790779238393	45	Smurf1 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Psmb6 Psmd6 Psme1 Psmc6 Scrib Psma3
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.859169199594732	1	0.0193794652818346	0.346856494238034	0.731578170210358	14	Atf3 Exosc3 Exosc4 Exosc7 Nfyc Exosc2 Exosc1 Dcp2
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.384105960264901	1	0.184706471207739	-0.456624168514412	-1.03504385193376	5	Nfya Mbtps2 Nfyb Xbp1 Nfyc
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.475	1	0.141225119642531	-0.456560897880006	-0.983943697901427	4	Nfya Nfyb Xbp1 Nfyc
REACTOME_ATTACHMENT_AND_ENTRY	0.37888198757764	1	0.0965629554309422	0.806648199445983	1.07637098719207	1	Vcp
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	0.608	1	0.042845050912155	0.497962089161403	0.912730903921207	6	Plaur Gpaa1 Pigs
REACTOME_ATTENUATION_PHASE	0.812846068660022	1	0.0275182928235944	0.391995695594738	0.741496001785419	7	Dedd2 Hsf1 Ptges3 Mrpl18 Ep300 Dnajb6
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.793206793206793	1	0.0232958000490367	0.374615533513206	0.863583785930798	42	Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Psmb6 Psmd6 Psme1 Psmc6 Psma3
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.795204795204795	1	0.0231538258045259	0.376838366658097	0.877157922942242	53	Tubb4b Tuba1a Nek2 Aurka Haus6 Haus5 Cep290 Haus3 Cdk1 Cep76 Cenpj Tubg1 Csnk1e Ywhag Hmmr Cep135 Dctn3 Nedd1 Plk1 Cep152 Actr1a Mapre1 Dynll1
REACTOME_AUTOPHAGY	0.702297702297702	1	0.0297064584935533	0.393520726254816	0.933179333155104	77	Tubb2b Chmp4c Epas1 Dync1i1 Vps37b Tubb4b Tuba1c Tubb2a Chmp6 Tuba1a Tuba1b Atg4a Tubb6 Pgam5 Vps37a Ubap1 Vcp Csnk2a2 Tomm5
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.443024494142705	1	0.0541200569620232	0.533015284129206	1.05108033869151	9	Xylt1 Sdc1 B3galt6 Agrn B3gat2 Dcn
REACTOME_BASE_EXCISION_REPAIR	0.846153846153846	1	0.0194541744944906	0.360943344838718	0.834786735000574	46	Neil2 H2bc6 H4c18 H2bc3 Parp1 Lig1 Pcna Rfc5 H4c12 Mutyh Rfc3 Rpa2 H2bc21 Fen1 Pold1 Pole3 Rfc2 Tinf2 H4c11 Rfc4 H2ac4 Rpa1 Pold2 Pold3 H2ax Rpa3
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.733	1	0.0275885895800029	0.391867360576731	0.860001683351416	23	Neil2 H2bc6 H4c18 H2bc3 H4c12 Mutyh H2bc21 Tinf2 H4c11 H2ac4
REACTOME_BASIGIN_INTERACTIONS	0.134857142857143	0.772776209297948	0.125033367555272	0.714771966397491	1.31012877724525	6	Itga6 Slc16a1
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.75	1	0.248911114434702	-0.294827347108584	-0.853297241797731	10	Bbs5 Cct3 Cct8 Bbip1 Bbs4 Bbs10 Arl6 Rab3ip Cct5 Mkks
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.641358641358641	1	0.0341204536062472	0.402071252252139	0.951746261536134	74	Ror1 Wnt11 Kras Prkca Itpr3 Rhoa Smurf1 Psmc2 Nfatc1 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Gng3 Psmb7 Rac1 Gnb1 Cltb Tcf7 Psmd5 Psmd10 Psmd9 Psmd13 Daam1 Map3k7 Clta Mov10 Psmc5 Psmc4 Psma1 Psme2 Calm1 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Ago2 Psmb6 Psmd6 Nlk Psme1 Psmc6 Scrib Psma3 Gnb2
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.924843423799583	1	0.0164369248025913	0.313590495134016	0.629892518534737	10	Ppp2r5b Ppp2cb Ppp2ca Ctnnb1 Ppp2r1a Apc Ppp2r1b Ppp2r5a Axin1
REACTOME_BETA_DEFENSINS	0.664098613251156	1	0.0524827622635459	0.59454218035739	0.8825508421801	2	Defb42 Tlr1
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	0.645038167938931	1	0.101350743797099	-0.454142421723469	-0.888450203431439	3	Acads Hadh Acsm3
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	0.463576158940397	1	0.166933848713193	-0.437777161862528	-0.992322770336492	5	Acadm Hadh Hadhb Hadha Mecr
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.0744295235619403	0.620577909802863	0.287805130535564	-0.638353886656506	-1.37572947381847	4	Acads Hadh Hadhb Hadha
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.948877805486284	1	0.0256225253207008	0.352066927525512	0.596059828806412	4	Acadl Hadha Hadhb Hadh
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	0.0744295235619403	0.620577909802863	0.287805130535564	-0.638353886656506	-1.37572947381847	4	Acadm Hadh Hadhb Hadha
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.515	1	0.135002033828631	-0.446861576832479	-0.963040493393657	4	Amacr Acox3 Acot8 Crat
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.891521197007481	1	0.0288567763564905	0.396954241715917	0.672055393058819	4	Acot6 Acox1 Acot8
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.373937677053824	0.999130434782609	0.117249716749792	-0.638038509488849	-1.05401622521572	2	Bad Bcl2l1
REACTOME_BICARBONATE_TRANSPORTERS	0.45945945945946	1	0.0636424081651019	0.64269880853422	1.02958574142683	3	Ahcyl2 Slc4a2 Slc4a7
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.981661272923409	1	0.0144273071264209	0.260867435253303	0.5055876230349	8	Osbpl3 Osbpl7 Ncoa2 Acot8 Osbpl9
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.0276854928017719	0.432797703799128	0.287857117255149	0.780176883065094	1.47577650974069	7	Scara5 Apol9a Masp1 Hpx
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.943890274314214	1	0.0259033757772498	0.359082877429884	0.607938041645961	4	Tcf7 Ctnnb1 Axin2
REACTOME_BIOLOGICAL_OXIDATIONS	0.0096400727810369	0.257849079497528	0.380730400722792	0.58726122226453	1.3640443269329	50	Aldh1b1 Mgst3 Aldh3a1 Cyp2d22 Gss Sult6b1 Cyp51 Cmbl Aoc2 Gstp2 Acss2 Cndp2 Ptgs1 Cyp2s1 Esd Chac2 Ugp2 Nat2 Cbr3 Bpnt2
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.0677966101694915	0.600372293524052	0.213927855492356	0.908922131083067	1.3492230135485	2	Ptgs2 Gpx4
REACTOME_BIOSYNTHESIS_OF_MARESINS	0.0786749482401656	0.625092923297058	0.231126709673834	0.96398891966759	1.28632247095755	1	Cyp2d22
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	0.0786749482401656	0.625092923297058	0.231126709673834	0.96398891966759	1.28632247095755	1	Cyp2d22
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.0111634640689883	0.271467094503017	0.380730400722792	0.863933867738868	1.53143073957562	5	Ptgs2 Ptgr1 Cyp2d22 Alox5ap
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.474525474525475	1	0.0480220415968251	0.435764851470372	1.00489401784773	43	St3gal6 Gfpt2 St3gal1 Mvd St3gal4 Nans Gne Slc35c1 St3gal5 Dolpp1 St6galnac2
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	0.694594594594595	1	0.0444181153081573	0.529110084963229	0.847619743322228	3	Acaca Pdzd11
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	0.164571428571429	0.80697484333848	0.11146266692298	0.696446163450932	1.2765388171809	6	St3gal6 St3gal4 B4galnt2
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	0.863684771033014	1	0.0220834140571177	0.353509104695716	0.697102842184231	9	Bhlhe40 Noct Clock Tgs1 Ncoa2
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.668329177057357	1	0.0425023180036553	0.507062414948053	0.858471820606327	4	Bckdhb Ppm1k Slc25a44
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.181	0.820390532544379	0.0972150808846466	0.547374642647384	1.201281763829	23	Chmp4c Vps37b Chmp6 Chmp5 Vps37a Ubap1 Vta1 Pdcd6ip
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.974645030425964	1	0.00930780437504605	0.258368986442176	0.540909825272675	13	Exosc3 Akt1 Exosc4 Exosc7 Exosc2 Exosc1 Dcp2
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	0.0199787015606997	0.36008671518814	0.352487857583619	0.991689750692521	1.32328576035288	1	Ppl
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	0.954	1	0.0101263868834473	0.299394063840354	0.688607183237359	41	H3c8 H2bc6 H4c18 Polr1e H2bc3 H3c11 H4c12 H3c4 H2bc21 Polr2h Kat2b H4c11 H2ac4 Taf1d Polr2l Polr2f H2ax Actb H3f3b H3c3 H3c10 Ep300 H3c1 H2bc14 Polr2e H2bc4 Ddx21
REACTOME_CA2_ACTIVATED_K_CHANNELS	0.17184265010352	0.80697484333848	0.152144922367565	0.910526315789474	1.21498332242456	1	Kcnn4
REACTOME_CA2_PATHWAY	0.393	1	0.0567672387487446	0.485772305392081	1.06006536125764	21	Wnt11 Kras Prkca Itpr3 Nfatc1 Gng3 Gnb1 Tcf7 Map3k7 Mov10 Calm1
REACTOME_CALCINEURIN_ACTIVATES_NFAT	0.711970074812968	1	0.0395979123961192	0.48466385804832	0.820550394458743	4	Nfatc1 Calm1 Ppp3r1
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	0.0544732061322165	0.553788316946212	0.321775918075361	0.981024930747922	1.30905489393568	1	Ramp2
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.533048671317195	1	0.143902565267782	-0.29251040221914	-0.889061366841331	11	Rnf5 Ubb Rnf185 Edem2 Sel1l Rnf139 Derl2 Ubc Edem1 Marchf6 Edem3
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	0.321974148061105	0.969085255068	0.0743625384422526	0.641312609657157	1.13680674040121	5	Camkk1 Kpna2 Calm1 Camk2d
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.0110071662633103	0.271467094503017	0.380730400722792	0.680823813734261	1.47910712851098	20	Tubb2b Vash1 Tubb4b Ttll12 Tuba1c Tubb2a Tuba1a Ttll1 Tuba1b Ttll3 Tubb6 Ttll7
REACTOME_CARDIAC_CONDUCTION	0.078391959798995	0.625092923297058	0.157402899305283	0.620241046202953	1.3358184195726	18	Slc8a1 Npr1 Ryr1 Orai1 Gata4 Kcnk5 Itpr3
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.290302579705571	0.940685251135945	0.203508959461977	-0.324823088663799	-1.1639320974501	14	Tmed10 Col7a1 Mcfd2 Gosr2 Sec24c Cnih1 Sec24a Preb Tmed2 Sar1b Folr1 Sec24b Ctsc Tgfa
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.364635364635365	0.996929334011184	0.0602484086158019	0.454626466521185	1.05597071460039	50	Btc Ereg Ldlr Fcho1 Arrb1 Ston2 Ldlrap1 Sh3kbp1 Vamp3 Necap1 Tfrc Itsn2 Cltb Grk2 Clta Tgoln1 Vamp8 Tgfa
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	0.857	1	0.0187018035626708	0.348778256006439	0.761113270246762	21	Cngb1 Unc119b Exoc1 Mkks Asap1 Rp2 Exoc6 Exoc5 Cct5
REACTOME_CARNITINE_METABOLISM	0.700352526439483	1	0.0376142599562161	0.474916851441242	0.841849465796632	5	Cpt1b Acaca Cpt1a Prkag2 Cpt2
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.45514950166113	1	0.0546808488785442	0.545325572175003	1.0315336009637	7	Cd14 Casp8 Tlr4 Tradd Fadd
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	0.285546415981199	0.940685251135945	0.0806388495950661	0.653964754455157	1.15923424809451	5	Dapk2 Unc5b Casp3 Dapk3
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.37321063394683	0.999130434782609	0.0602484086158019	0.524228127933352	1.08549092927113	12	Dapk2 Cd14 Casp8 Tlr4 Tradd Unc5b Casp3 Dapk3 Fadd
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.448851774530271	1	0.0525898950623616	0.514854011201932	1.03415981933732	10	Gas2 Add1 Mapt Plec Casp8
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	0.506234413965087	1	0.0552495663125249	0.581555875685479	0.984591475657225	4	Slc12a1 Slc12a6
REACTOME_CA_DEPENDENT_EVENTS	0.396149949341439	1	0.0570059526582387	0.503330410166576	1.06160774440681	14	Prkca Camkk1 Prkx Prkcd Kpna2 Grk2 Calm1 Camk2d Adcy6 Pla2g4a
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	0.624688279301746	1	0.0455878202571231	0.536273445584471	0.907926968361268	4	Rhbdf2 Myh9 Plk2 Adam17
REACTOME_CD209_DC_SIGN_SIGNALING	0.92901878914405	1	0.0161121851693944	0.311360981309664	0.625414212910935	10	Kras Lyn Fyn Hras Ep300 Rela Pak2 Raf1
REACTOME_CD22_MEDIATED_BCR_REGULATION	0.436853002070393	1	0.0883594442500905	0.783240997229917	1.04513700765301	1	Lyn
REACTOME_CD28_CO_STIMULATION	0.759277833500502	1	0.0259033757772498	0.388621915310189	0.831308918672706	16	Akt3 Map3k14 Lyn Rac1 Src Cd28 Fyn Cdc42 Akt1 Yes1 Rictor
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.739084132055378	1	0.0303467275556782	0.414334211586607	0.817047008618917	9	Akt3 Map3k14 Cd28 Fyn Akt1 Rictor Pdpk1
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.704	1	0.0360729976388226	0.45622420577383	0.836228180398113	6	Rac1 Cd28 Fyn Cdc42
REACTOME_CDC42_GTPASE_CYCLE	0.20979020979021	0.85026085026085	0.0886261133285098	0.466022797221261	1.10640823720355	81	Arhgap27 Cdc42ep5 Fmnl1 Wipf3 Arhgdig Iqgap2 Dlc1 Srgap1 Baiap2 Arhgap32 Jup Spata13 Ngef Pak4 Arhgap42 Dock10 Dock8 Diaph3 Vamp3 Vav3 Arap2 Tiam1 Iqgap3 Tfrc Racgap1 Cdc42se2 Arhgdia Wasl Srgap2 Ect2 Daam1 Arhgap17 Iqgap1 Arhgap21 Gna13 Arfgap3 Vangl1 Wipf2 Cdc42ep2 Cdc42 Lbr
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.761448349307774	1	0.0288567763564905	0.404956673957578	0.798554958351887	9	E2f2 Cdc6 Orc1 Orc3 E2f1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.804195804195804	1	0.0225128737259091	0.371644809933231	0.86322742827915	50	Cdc6 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Gmnn Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Orc1 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Psmb6 Psmd6 Psme1 Psmc6 Psma3 Orc3
REACTOME_CELLULAR_HEXOSE_TRANSPORT	0.121813031161473	0.744343624020065	0.216542836735348	-0.79332317495498	-1.31054079935094	2	Slc45a3 Slc2a1
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.997002997002997	1	0.00250132493941571	0.320888725397188	0.803666184488764	340	Tubb2b Ar Atp6v0e2 Jun Mapkapk3 Epas1 Stap2 Dync1i1 Mafk Fkbp5 Id1 H3c8 Atf3 Sod3 Gsr Tubb4b Gstp2 Ccne2 Tuba1c Nfe2l2 Tubb2a H1f5 Nup210 Ppp2r5b E2f2 Tuba1a Creb3 H2bc6 Cat Nudt2 H4c18 H2bc3 Tuba1b Hmga1 Bag1 Tubb6 Psmc2 Txnrd1 Dnaja1 Dedd2 Atp7a Nbn H3c11 Vcp Cdkn2d Ndc1 Cycs Exosc3 H1f0 Ube2c Prdx1 Map3k5 Txn1 Add1 Prkcd Csnk2a2 Psmb3 H4c12 Psmd3 Psmd14 Dnajc2 H3c4 Atp6v1h Psmd12 Rpa2 Nup35 Atp6v1b2 Psmd1 Mapk7 Nup155 H2bc21 Psmc1 Psmd11 Cdc27 Nup93 Psmb7 Dnajb11 H1f3 Rraga Atp6v1c1 Dctn3 Atp6v0e Mapkapk5 Psmd5 Blvra Psmd10 Psmd9 Tlr4 Psmd13 Mov10 Ddx11 Csrp1 Nup50 Slc46a1 Mapk9 Psmc5 Psmc4 Txn2 Psma1 Psme2 Eif2s1 Xpo1 Lmna Psma4 Tinf2 Atp6v0b Rbx1 Eif2ak1 Actr1a Atp6v1a Rheb Dynll1 Camk2d H4c11 Psmb10 Psmc3 Cox20
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.833166833166833	1	0.0204160330522345	0.364632323194981	0.870788943989774	89	Stap2 Mafk Sod3 Gsr Gstp2 Nfe2l2 Cat Nudt2 Psmc2 Txnrd1 Atp7a Cycs Prdx1 Txn1 Prkcd Csnk2a2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Blvra Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Txn2 Psma1 Psme2 Psma4 Rbx1 Psmb10 Psmc3 Cox20 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Cox14 Psmb6 Tgs1 Psmd6 Keap1 Prdx3 Psme1 Psmc6 Sco1 Psma3
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.986013986013986	1	0.0054335217582325	0.275883163559503	0.641241941889548	51	Nup210 Bag1 Dedd2 Vcp Ndc1 Dnajc2 Rpa2 Nup35 Nup155 Nup93 Nup50 Camk2d Dnajc7 Hsf1 Nup107 Rpa1 Pom121 Nup43 Rpa3 Nup88 Nup160 Ptges3 Nup54 St13 Nup85 Mrpl18 Ep300 Bag3
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	0.911088911088911	1	0.0142522226913804	0.346007875278449	0.805276545188775	52	Epas1 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Rbx1 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Psmb6 Psmd6 Psme1 Psmc6 Psma3 Psmb2 Ep300 Psma6
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.841	1	0.0199001825208318	0.354902782879084	0.804506357629871	33	Atp6v0e2 Atf3 Atp6v1h Atp6v1b2 Rraga Atp6v1c1 Atp6v0e Eif2s1 Atp6v0b Atp6v1a Rheb
REACTOME_CELLULAR_SENESCENCE	0.883116883116883	1	0.0165979932903049	0.349881041561147	0.83568472723475	88	Jun Mapkapk3 Id1 H3c8 Ccne2 H1f5 E2f2 H2bc6 H4c18 H2bc3 Hmga1 Nbn H3c11 Cdkn2d H1f0 Ube2c Map3k5 Txn1 H4c12 H3c4 Mapk7 H2bc21 Cdc27 H1f3 Mapkapk5 Mov10 Mapk9
REACTOME_CELL_CELL_COMMUNICATION	0.231768231768232	0.875161553811636	0.083129129135339	0.485345818456272	1.12623635353129	48	Itgb4 Cdh1 Lamc2 Itga6 Krt14 Nectin1 Kirrel3 Nectin4 Jup Patj Pxn Nck2 Plec Nck1 Magi2 Ptk2 Tesk1 Wasl Afdn Src Actg1 Iqgap1 Sptbn1 Fyn Cd151 Pals1 Pard6b
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.497492477432297	1	0.0460457683018055	0.466850416542718	0.998649071677439	16	Cdh1 Nectin1 Nectin4 Jup Patj Afdn Actg1 Pals1 Pard6b Nectin2
